Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
329968493760557,"Une idée dans la tête, formation citoyenne,  service civique",Une Idée Dans la Tête,127.0,5
1559553997686802,Defis CSE,These ads ran without a disclaimer,127.0,3
2164056510500253,Infoscope,These ads ran without a disclaimer,127.0,7
278626449276465,Fondation Santé des Etudiants de France,These ads ran without a disclaimer,127.0,3
457265918016270,Apis & Love,These ads ran without a disclaimer,127.0,2
2264576100477496,ClimateShirt,ClimateShirt,127.0,8
106732451990988,Ajay Nagariya,These ads ran without a disclaimer,127.0,5
437136942982502,Secret Planet,Secret Planet,127.0,3
708424732911279,Yerkir - Penser & Agir,These ads ran without a disclaimer,127.0,6
100842921508954,Silent Slaughter Nigeria,These ads ran without a disclaimer,126.0,4
104053004511938,La BOCCA,These ads ran without a disclaimer,126.0,3
427045234102836,Pitor,These ads ran without a disclaimer,126.0,4
1729007347373579,DS STORE Nîmes,These ads ran without a disclaimer,126.0,1
1058589734180547,NoumeaPost,These ads ran without a disclaimer,126.0,43
293571181158588,Castorama Carrières,These ads ran without a disclaimer,126.0,5
422321974291825,Voix NC,These ads ran without a disclaimer,126.0,7
101867407863275,Collectif pour la préservation de la qualité de vie à Naujac-sur-Mer,These ads ran without a disclaimer,126.0,12
101526326290884,Mencbeali,These ads ran without a disclaimer,126.0,4
1761262697521359,Bert enchères,These ads ran without a disclaimer,126.0,1
102442315267398,Team ALLinOne,These ads ran without a disclaimer,126.0,41
532771836918242,Afih France : Entreprise RGE Isolation,These ads ran without a disclaimer,126.0,47
118647749525148,Défense de taguer,These ads ran without a disclaimer,126.0,3
288607211258386,ROLEX,These ads ran without a disclaimer,126.0,2
952088228164204,Les films qui font débat,These ads ran without a disclaimer,126.0,12
359340724091712,Vialma,These ads ran without a disclaimer,126.0,7
276785502909418,IREN Shizen France,These ads ran without a disclaimer,126.0,3
167172366646535,Thaddaeus Ropac,These ads ran without a disclaimer,126.0,2
343327622744409,ConsoEnergie,These ads ran without a disclaimer,125.0,19
100109138944248,Renouveau Dordogne - Aublanc & Delage,Hervé Delage,125.0,11
10606481921,The Maggoty Brats,These ads ran without a disclaimer,125.0,1
278600109508827,Ola Kino Poké,These ads ran without a disclaimer,125.0,7
51984229559,EXKi,These ads ran without a disclaimer,125.0,3
2676602355684074,LastSwab,These ads ran without a disclaimer,125.0,73
315334772491455,ProCompta,These ads ran without a disclaimer,125.0,5
104597347686806,DS STORE Toulouse Montaudran,These ads ran without a disclaimer,125.0,1
110517393987236,100% Mutuelle,These ads ran without a disclaimer,125.0,58
592646244202549,Fgta Force Ouvrière,These ads ran without a disclaimer,125.0,6
238096810103818,Voix des Outre-mer,Concours Voix des Outre-mer,125.0,4
121415764542413,Le Rendez-vous des Futurs,Triple C,125.0,15
821991124574485,Le Kotidien,Thierry Roger Maurice Maquaire,125.0,5
267949630520741,Charly photos Dijon,Bertrand Chambarlhac,125.0,26
106561324082165,nicecitymag.fr,These ads ran without a disclaimer,125.0,4
113367644277178,Global Encryption Coalition,These ads ran without a disclaimer,125.0,1
1407318739327798,Animoz.lifestyle,Animoz clothing,125.0,4
102671038511827,All Eyez on Me - Paris,These ads ran without a disclaimer,125.0,4
489508675141114,Artisan solidaire de France,Alain Ayuch Benaïm,124.0,12
103787854663540,•PV_Empreendedor_Digital•,These ads ran without a disclaimer,124.0,2
248787861966944,RGNR - Front de Régénération,These ads ran without a disclaimer,124.0,1
191724407538645,Elephant - vintage store -,These ads ran without a disclaimer,124.0,1
1517841968465016,Région Normandie,Région Normandie,124.0,2
435324529985429,Smartrenting,These ads ran without a disclaimer,124.0,8
487043428107648,Moussa Ibn Yacoub,These ads ran without a disclaimer,124.0,1
153118454699455,GSF Propreté & Services,These ads ran without a disclaimer,124.0,1
610535546084777,Je prépare ma retraite,Thierry Maurice Daniel Fossier,124.0,4
105794861158107,E-Shopping Today 4U,These ads ran without a disclaimer,124.0,11
107193914539205,Unstereotype 4 me,Unstereotype4me,124.0,24
192728948305,Groupe Dunod - Armand Colin,These ads ran without a disclaimer,124.0,3
174088716230,Weka.fr,These ads ran without a disclaimer,124.0,6
109024720477859,Confort Habitat Service,These ads ran without a disclaimer,124.0,1
635867203227705,Rancho Viejo Gro.,These ads ran without a disclaimer,124.0,5
307950283458162,Naturora,Naturora,124.0,4
111491357308234,Cruelty Free Europe,These ads ran without a disclaimer,124.0,11
1569208309973155,Byron Scott,These ads ran without a disclaimer,124.0,18
138367026516792,Sébastien Arrouët,These ads ran without a disclaimer,123.0,10
507605689722995,Épicerie Petit Grain,RESOOH,123.0,3
113228176807656,FamyHelp,FamyHelp,123.0,1
716919588484524,wilov,These ads ran without a disclaimer,123.0,1
101337244637057,Project Makeover,These ads ran without a disclaimer,123.0,1
1397362800328693,"Grand Angle - Économie, Finance, Immobilier",These ads ran without a disclaimer,123.0,15
238651735990639,Génération Mélenchon,Génération Mélenchon,123.0,4
111513927014965,Avantagespourtous by FGTA FO,These ads ran without a disclaimer,123.0,4
457496460933271,Histoire de France - playmobil,These ads ran without a disclaimer,123.0,5
1942414652646547,Camani Films,Anthony Pierre Marie Daniel Marsais,123.0,11
601773493593554,Fildmedia,BEW MEDIA GROUP,123.0,3
315158701849725,Conseil départemental du Jura,These ads ran without a disclaimer,123.0,1
1122175604462883,LaCinetek,These ads ran without a disclaimer,123.0,1
115046688117330,Philippe d'Aniere,These ads ran without a disclaimer,123.0,1
901548913231529,KineQuantum,These ads ran without a disclaimer,123.0,6
288943651496984,Arcadis,These ads ran without a disclaimer,123.0,13
109074745283467,Ton énergie verte,These ads ran without a disclaimer,122.0,6
421314444999334,SOLAR NC,These ads ran without a disclaimer,122.0,1
102005385324030,Clothes 4 People,clothes4people,122.0,1
114527503293501,Dadi & Arnauld Candidats au Conseil de l'Ordre des Avocats de PARIS 2019,These ads ran without a disclaimer,122.0,2
112907720081074,Pure Design Fwi,These ads ran without a disclaimer,122.0,1
529527027144538,Liebherr Construction,These ads ran without a disclaimer,122.0,3
310755022418569,Prismashop,These ads ran without a disclaimer,122.0,5
124250694261509,AFPS - Association France Palestine Solidarité,These ads ran without a disclaimer,122.0,3
106584594281696,Géneviève NEUER - Avocat,Céline Marjollet,122.0,12
1463604343730305,Murfy.fr,These ads ran without a disclaimer,122.0,4
111658119495749,Mon Terrain Idéal.com,These ads ran without a disclaimer,122.0,4
100878812239781,Journée contre la précarité énergétique,Collectif Journée contre la Précarité Énergétique,122.0,2
104522475305718,Giao Khuyên,These ads ran without a disclaimer,122.0,5
222805998488945,Environnement,These ads ran without a disclaimer,122.0,8
114043070334152,MYGREEN STORE,MY(GREEN) STORE™,122.0,5
2039694896345356,Ministere Sanctification & Justice,These ads ran without a disclaimer,122.0,21
107904272216840,Josiane durantine,These ads ran without a disclaimer,122.0,6
111034766979728,Conseils Énergie,These ads ran without a disclaimer,122.0,2
2043839629173824,Halte au Sexisme,These ads ran without a disclaimer,122.0,22
247737061757125,Neuro News,These ads ran without a disclaimer,122.0,27
144375072241306,Charente Libre,These ads ran without a disclaimer,122.0,7
102126627935438,For A New World,These ads ran without a disclaimer,121.0,16
160874017307658,Gallimard,These ads ran without a disclaimer,121.0,9
144596275710709,Bakinside Tv,These ads ran without a disclaimer,121.0,1
108813874869503,Diệp Di,These ads ran without a disclaimer,121.0,1
101388584967640,"Notre Planète : environnement, climat, énergies par Ouest-France",These ads ran without a disclaimer,121.0,15
1071386209553028,INTERSPORT FIRMINY,These ads ran without a disclaimer,121.0,1
108029944246996,POLITICO Studio,These ads ran without a disclaimer,121.0,138
103317865264853,Guide Placements 2021,These ads ran without a disclaimer,121.0,1
109318127475419,Vert chez nous,These ads ran without a disclaimer,121.0,4
375976892810600,Studio Sabralon,These ads ran without a disclaimer,121.0,6
475974459565937,אופוריה Euphoria,These ads ran without a disclaimer,121.0,1
179444694925,Alpes 1,ALPES 1 DEVELOPPEMENT,121.0,4
2255091227881228,So'Lyon Mutuelle,These ads ran without a disclaimer,121.0,1
119250481487304,Capo Di Corfu,These ads ran without a disclaimer,121.0,2
2080256475322790,Coolmic,These ads ran without a disclaimer,121.0,29
102383705417764,Unis et Engagés pour Sainte-Marie,Unis et Engagés,121.0,9
114526500279682,François Bourbeau,Francois Bourbeau,121.0,9
101911011282557,Sortir à Périgueux,These ads ran without a disclaimer,121.0,2
194210463958714,INA,These ads ran without a disclaimer,121.0,10
107062941492353,isabel.lavarec,These ads ran without a disclaimer,121.0,5
102401145866910,CShero113,These ads ran without a disclaimer,121.0,3
1233760590041809,David Lorion,These ads ran without a disclaimer,121.0,5
471759872966608,AssoMousse,Association Mousse,121.0,3
601922106493011,MO,These ads ran without a disclaimer,121.0,2
104931831224264,L'instant Santé,These ads ran without a disclaimer,121.0,9
101604062960135,Speech FR,These ads ran without a disclaimer,121.0,5
103377668330393,Mirësi Për Botën,These ads ran without a disclaimer,121.0,5
513363599194811,Assurance Sérénité,These ads ran without a disclaimer,121.0,1
110778503652571,Le Trèfle,These ads ran without a disclaimer,120.0,1
164787040311920,Convention Arts et Métiers pour la Transition Écologique - CAMTE,These ads ran without a disclaimer,120.0,2
101678132688412,Новости Дня,These ads ran without a disclaimer,120.0,7
541890382647753,King Pharaoh,These ads ran without a disclaimer,120.0,8
2120400318219759,Fitness santé nutrition,These ads ran without a disclaimer,120.0,1
175776638942665,Новости Дня,These ads ran without a disclaimer,120.0,12
229542404079597,FabriziaPacifico.ph,These ads ran without a disclaimer,120.0,1
103921428109734,Sandy Mockel & Georges Sauveur - candidats au Conseil de l'Ordre,Georges Sauveur,120.0,4
344232595442905,Entrepreneurial excellence,These ads ran without a disclaimer,120.0,3
100918841351436,LovelyBouledogue,These ads ran without a disclaimer,120.0,1
204669963046911,Rassemblement des Landes,Droites Indépendantes Nationales,120.0,3
1119848354758799,CM Collection,These ads ran without a disclaimer,120.0,1
819889435039395,My recrutement,These ads ran without a disclaimer,120.0,1
108543678434562,Votre voix compte,Votrevoixcompte,120.0,3
102038902155878,Fiers d'Être Artisans Lot-et-Garonne 47,CPME Lot-et-Garonne,120.0,2
260504960768562,Forum Veritas - France,Forum Veritas France,120.0,2
2004909466451676,Benjamin Tranié,These ads ran without a disclaimer,120.0,1
519907764842253,Réputaction,Réputaction,120.0,2
1407931009268390,Pompes Funebres Marchand,Bruno Jean Marie Marchand,120.0,1
111921734014715,LegiwebService - Le portail juridique des particuliers,Roger Roland Marcel Eugène Duperron,120.0,1
378933428635029,Coulogne Ensemble : Un Nouveau Souffle,Coulogne : un nouveau souffle,120.0,5
109174811683709,Strasbourg Summit - Sommet de Strasbourg,Mouvement Européen Alsace,120.0,1
2066869553538286,Cleanfox,Cleanfox,120.0,19
111585327339667,Underscope,Underscope,120.0,10
164878463603158,SOS homophobie PACA,SOS homophobie,120.0,3
103389432009498,Le cinéma québécois,Luckytime,120.0,4
141507802726966,Muriel FIOL,These ads ran without a disclaimer,120.0,2
188126568754345,Pour Tournefeuille,Pour Tournefeuille,120.0,3
896614404037892,Protéger la Planète,Protéger La Planète,120.0,11
353098020776,Greenweez.com,These ads ran without a disclaimer,120.0,2
310553992401674,TEDxNouméa,Gwénolé Pierre Marie Bouvet,120.0,2
489874041394030,Nicolas Pereira,These ads ran without a disclaimer,120.0,1
522321101218142,Communauté d'agglomération Pays Basque,These ads ran without a disclaimer,120.0,2
100679444701449,Bruce DUVIC,Bruce DUVIC,120.0,3
858881057806876,Antoine Villedieu,These ads ran without a disclaimer,120.0,8
74188072997,Volvo Penta at Sea,These ads ran without a disclaimer,120.0,4
1798900147035859,What The FAKE,These ads ran without a disclaimer,120.0,18
45651091362,Network for Animals,These ads ran without a disclaimer,119.0,18
113575607182743,vf.motorsport.driver.academy,These ads ran without a disclaimer,119.0,1
225703247475418,Coexister France,These ads ran without a disclaimer,119.0,2
108755073874627,Objectivo,These ads ran without a disclaimer,119.0,5
100218635088163,Fiscale.fr,Mikaël Julien Mallet,119.0,8
102382178879459,La CCI pour tous,These ads ran without a disclaimer,119.0,4
2013740145508304,Claudia Tavares,These ads ran without a disclaimer,119.0,4
112654072100844,L'Est éclair,These ads ran without a disclaimer,119.0,3
170600789325,Ville de Punaauia,Ville de Punaauia,119.0,3
327797357081820,AFPS Albertville 2024,AFPS Albertville 2024,119.0,7
910865675611450,Croustipate,Charlotte Cleo Hamelin,119.0,2
109502791288531,Subventions et Aides,These ads ran without a disclaimer,119.0,2
418788422250622,Théâtre Point du Jour,These ads ran without a disclaimer,119.0,2
1082456918462514,NON à la TEOM,Jean-pierre Rombeaut,119.0,4
106661327476753,جمهوری فدرال خراسان,These ads ran without a disclaimer,119.0,5
134482564067377,Bloons Adventure Time TD,These ads ran without a disclaimer,119.0,1
323608778568246,Oh My Straws,MyecoStraw,119.0,25
114486802055065,Pop'Sciences - Université de Lyon,These ads ran without a disclaimer,118.0,5
302313826897635,Case For Change,These ads ran without a disclaimer,118.0,1
441175472883307,Shine brown,These ads ran without a disclaimer,118.0,3
1893948487508557,House of Beautiful Business,These ads ran without a disclaimer,118.0,3
111955513609835,sofiane7.0,These ads ran without a disclaimer,118.0,13
102963941766390,Piñata Farms App,These ads ran without a disclaimer,118.0,1
107517994946401,Boulogne Yang-Ting Avocats,These ads ran without a disclaimer,118.0,16
796716270345901,Ecoforest,These ads ran without a disclaimer,118.0,7
151859078148,éditions CRITIC,These ads ran without a disclaimer,118.0,1
259778750837307,Endur'Activ,These ads ran without a disclaimer,118.0,2
239492246813221,Calandre,These ads ran without a disclaimer,118.0,1
97759237478,Ville de Saint-Étienne,These ads ran without a disclaimer,118.0,5
1716341468660929,GoProf,These ads ran without a disclaimer,118.0,2
106541311067440,Lyne Dinev,These ads ran without a disclaimer,118.0,8
111220664073019,William.MYH,These ads ran without a disclaimer,118.0,3
154275671284881,La MAE,La MAE,118.0,1
493591034803174,Saintes En Confiance,These ads ran without a disclaimer,118.0,2
655462921278511,Parlons engagement,Parlons Engagement,118.0,1
1924884967787984,Michèle Crouzet,These ads ran without a disclaimer,118.0,2
167524909941096,mk2,These ads ran without a disclaimer,118.0,16
112549794755717,Rénovons Collectif,These ads ran without a disclaimer,118.0,3
175354165837662,AwareGO,These ads ran without a disclaimer,118.0,10
103549698296779,Ecopots,These ads ran without a disclaimer,118.0,11
340792376793328,Les promos de l'habitat,These ads ran without a disclaimer,117.0,1
8524198486,Physicians Committee for Responsible Medicine,These ads ran without a disclaimer,117.0,4
105450137510257,carniato_officiel,These ads ran without a disclaimer,117.0,10
351244834736685,Conquer Countries,These ads ran without a disclaimer,117.0,17
587266261407195,POLITICO Europe,These ads ran without a disclaimer,117.0,21
119587387735331,Communauté d'Agglomération du Grand Nord de Mayotte - CAGNM,These ads ran without a disclaimer,117.0,1
100953044801929,b_bloco13,These ads ran without a disclaimer,117.0,21
2011175809169290,Imrhane Moullan,These ads ran without a disclaimer,117.0,4
401494186713593,ENGIE Foundation,Niels Axel Lucas Heiligenstein,117.0,14
1401576023419978,Le Pari's des faubourgs,Le Pari's des faubourgs,117.0,4
472341146279180,Logikko,These ads ran without a disclaimer,117.0,15
2196850910357980,Chroniques Du Golfe,These ads ran without a disclaimer,117.0,4
1202221923145318,Association des maires et des présidents d'intercommunalité du Jura,Fabrice Castro,117.0,8
1652135125077420,Énergie Solidaire,Énergie Solidaire,117.0,3
1547340672155758,Loi Pinel Info,These ads ran without a disclaimer,117.0,12
1690820971148120,Non Au Béton,These ads ran without a disclaimer,117.0,8
108652088245579,IA Institut,These ads ran without a disclaimer,117.0,1
1529323084204448,BYmyCAR,These ads ran without a disclaimer,117.0,2
113777803710834,Wastendsea,These ads ran without a disclaimer,117.0,1
1360399450772582,Nicolas Berloty,These ads ran without a disclaimer,117.0,8
460242340769788,Jenny Lorant,These ads ran without a disclaimer,117.0,2
159597967438665,Éditions Hors Collection & Gründ,These ads ran without a disclaimer,117.0,1
189715368062996,Élections NC,Financée par Haut-Commissariat de la République en Nouvelle-Calédonie,117.0,7
115257320161388,Kevin Dartois,These ads ran without a disclaimer,117.0,5
109898002017933,Vinay Kumar,These ads ran without a disclaimer,116.0,3
104765647616942,De'Longhi France,These ads ran without a disclaimer,116.0,1
112819493521465,La justice des avocats du barreau de Chartres,These ads ran without a disclaimer,116.0,4
160705940653725,Wiener Festwochen,These ads ran without a disclaimer,116.0,3
368169630484390,alatheia.fr,Coralie Marie-Louise Eugénie Antoine,116.0,67
1706002803034844,Darkwah,These ads ran without a disclaimer,116.0,1
8792794708,British Council France,These ads ran without a disclaimer,116.0,2
1659090207716751,Burçon Laurent Maire Adjoint de #Maurepas.,Laurent Guy François Burcon,116.0,10
200003143540442,FO Lozere,Union Départementale FO LOZERE,116.0,6
2399205093469033,Irish Tax Agency,These ads ran without a disclaimer,116.0,1
360424321432255,Doha Debates,These ads ran without a disclaimer,116.0,41
182981391850463,Aéroport Guadeloupe Pôle Caraïbes,Aéroport Guadeloupe Pôle Caraïbes,116.0,7
190010265716,Cisco Networking Academy,These ads ran without a disclaimer,116.0,44
737476156442794,Zasso Dagrou Patrick,These ads ran without a disclaimer,116.0,10
219713681429079,JobIRL,JobIRL,116.0,11
214531362262085,Cineluttes,Kirsten Blach Vve Hamed,116.0,9
805505439523223,ENERGY OBSERVER,These ads ran without a disclaimer,116.0,7
107995621026764,Ecocair,These ads ran without a disclaimer,116.0,6
682573835111218,Entraide & Solidarité  France  - -Pôle Essonne91.,These ads ran without a disclaimer,115.0,3
104624431795572,Votre Pompe à Chaleur,These ads ran without a disclaimer,115.0,2
459669357786385,Generali - Cabinet Schneider,These ads ran without a disclaimer,115.0,8
105604578705447,L'écorrigans de l'Elorn - ramassage pollution plastique,These ads ran without a disclaimer,115.0,6
813137738813234,La Cause Première : L'Aventure humaniste,These ads ran without a disclaimer,115.0,5
1899046953502554,Primates à Plumes,These ads ran without a disclaimer,115.0,2
24314619350,Camaieu,These ads ran without a disclaimer,115.0,5
340238346087846,Le Réveil du Midi,These ads ran without a disclaimer,115.0,15
1227581340623348,Boulangerie Mondino Stéphane,These ads ran without a disclaimer,115.0,2
336155273400553,L par Effy,These ads ran without a disclaimer,115.0,3
112413610465487,Dites Je Suis Là,Dites je suis là,115.0,3
115175409926501,Ekotyp,Christophe Nicolas Molinari,115.0,3
217829025455552,Auberge du Moulin Chancelier,These ads ran without a disclaimer,115.0,3
290432054772456,France-AfriqueMÉDIA,France-AfriqueMÉDIA,115.0,21
538882410370588,Les dessins de Dam GX,These ads ran without a disclaimer,115.0,8
147527621770275,Emily Palmer,These ads ran without a disclaimer,115.0,1
1881788845396261,Jean-François Farenc,These ads ran without a disclaimer,115.0,6
171642822876384,Réunion la 1ère,These ads ran without a disclaimer,115.0,3
101071421270377,Municipale Deauville Johanna Lebailly,Johanna Patricia Sophie Lebailly,114.0,2
107034431979369,United24,These ads ran without a disclaimer,114.0,20
347920121951539,HIYA,HIYA,114.0,3
102606228102448,Connaissance de l'Universel,Varid Raynald Verger,114.0,5
76331813951,Nazione,These ads ran without a disclaimer,114.0,4
103087294926894,besocialfr,These ads ran without a disclaimer,114.0,2
106986901063864,Boum,BOUM MEDIA,114.0,2
1471610089765886,Afek Tounes France Nord,These ads ran without a disclaimer,114.0,5
249141632299876,Vik Asthme,These ads ran without a disclaimer,114.0,1
401405813590194,Julia Cha,These ads ran without a disclaimer,114.0,1
2093852700681426,J'entreprends avec O2,These ads ran without a disclaimer,114.0,6
101133162116892,Pekoia,These ads ran without a disclaimer,114.0,5
116230253101762,Salon Permae,These ads ran without a disclaimer,114.0,6
853049105050183,Les.kits.zero,Elodie Skoczynski,114.0,14
258157350920352,Tamera,Secret Planet,114.0,3
106977007767771,Le saviez vous ?,These ads ran without a disclaimer,114.0,1
110135545683962,Dulac Distribution,These ads ran without a disclaimer,114.0,6
968690113173983,VeeamCareers,These ads ran without a disclaimer,114.0,2
2000260453570629,LeadOn -Magalie Vicente,These ads ran without a disclaimer,114.0,2
1453947328007819,Rassemblement National Les Pennes Mirabeau,Maximilien Fusone,114.0,5
100879405279280,GWM Europe,These ads ran without a disclaimer,114.0,4
59028060794,Christophe Madrolle,Christophe Madrolle,114.0,4
566574650070428,Liberation Route Europe,These ads ran without a disclaimer,113.0,2
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,113.0,82
230714087400986,Couple&Pie,These ads ran without a disclaimer,113.0,3
225757223760,En Bourgogne-Franche-Comté,These ads ran without a disclaimer,113.0,1
679900368784676,Riviera Patrimoine & conseils,These ads ran without a disclaimer,113.0,1
100466264657702,Giantef,These ads ran without a disclaimer,113.0,63
155609371649781,Dr Good,These ads ran without a disclaimer,113.0,8
2500219990019097,MLX Média,MLX MEDIA,113.0,3
102454866201984,Rety FR,These ads ran without a disclaimer,113.0,1
369709124119,EU Institute for Security Studies - EUISS,These ads ran without a disclaimer,113.0,7
809205015912980,EvasHair,These ads ran without a disclaimer,113.0,1
101894826563370,Sotheby's,These ads ran without a disclaimer,113.0,2
106892067587824,Nature & Océan,Samy Pirois,113.0,6
112319867216437,Sumon's Graphic Design Sevices,These ads ran without a disclaimer,113.0,2
149638418431042,Syndicat du Conseil en Relations Publics,Syndicat du Conseil en Relations Publics,113.0,3
1779964722030426,Florian Bachelier,Florian Bachelier,113.0,5
102211891446965,Easy Home Courtage,These ads ran without a disclaimer,113.0,5
1965226090211990,Gaïactica,These ads ran without a disclaimer,113.0,11
106862967819389,Pioche,These ads ran without a disclaimer,113.0,10
104662538884802,Toi + Moi pour un monde meilleur,Destin Commun,113.0,7
406012393116688,QueerScreen,These ads ran without a disclaimer,113.0,9
213167428836680,Espace Renovation Hautes Alpes,Cedric Jean Rene Feurtet,113.0,2
835393726520030,Tropiques Atrium Scène Nationale,These ads ran without a disclaimer,113.0,2
107127067657016,Collectif des entrepreneurs et des salariés en difficulté,These ads ran without a disclaimer,113.0,1
104412608517663,Mythic Mischief,These ads ran without a disclaimer,112.0,1
145673190965762,Remise Lldl France,These ads ran without a disclaimer,112.0,1
104004601708196,Square Media,These ads ran without a disclaimer,112.0,7
336429397065430,Installation-pompeachaleur.com,These ads ran without a disclaimer,112.0,1
131945456843609,AB InBev Careers Europe,These ads ran without a disclaimer,112.0,1
101731228257337,Let's talk about EU pork,These ads ran without a disclaimer,112.0,3
125835120846106,Les Indignés Paris Réelle Démocratie Maintenant,These ads ran without a disclaimer,112.0,18
223810557479186,Énergie Citoyenne,These ads ran without a disclaimer,112.0,18
439401019546902,Charles Aslangul,Charles Bernard Denis Aslangul,112.0,8
281288891883688,FETE - Femmes Egalité Emploi,These ads ran without a disclaimer,112.0,7
105835007698621,Plans B,These ads ran without a disclaimer,112.0,1
746228939050135,Communauté d'Agglomération Dembéni Mamoudzou - Cadema,These ads ran without a disclaimer,112.0,5
509712362439642,Port of Antwerp-Bruges,These ads ran without a disclaimer,112.0,14
353781808648377,History Tidbits,These ads ran without a disclaimer,111.0,1
586338408240221,hansgrohe,These ads ran without a disclaimer,111.0,2
528773000505262,D.grandiose,These ads ran without a disclaimer,111.0,1
104948597783079,Tomasini & Avocats,These ads ran without a disclaimer,111.0,4
105944742083406,Ukrainian_Lives_Matter,These ads ran without a disclaimer,111.0,6
161666143844859,Sandvik,These ads ran without a disclaimer,111.0,83
382046279044147,Girls Punchlines,These ads ran without a disclaimer,111.0,5
100876821318683,"Ensemble, continuons pour Neufchâteau",Simon Leclerc,111.0,4
658767897807565,Pilates Attitude Le Cannet,These ads ran without a disclaimer,111.0,3
351195449008,ATD Quart Monde France,ATD Quart Monde,111.0,10
170738853621461,Communauté de communes Morvan Sommets et Grands Lacs,Clémence Pacifique Léopoldine Davenne,111.0,3
516479385425523,Forum Aulnay,Alain Marcel Gaillard,111.0,12
1591389651074294,Contretemps - Revue de critique communiste,Revue Contretemps,111.0,14
1967502680185301,Shavei Hevron,These ads ran without a disclaimer,111.0,2
315360391662174,Travel lover,These ads ran without a disclaimer,111.0,10
212163582864752,Petits Cadors,These ads ran without a disclaimer,111.0,3
331275143405131,La Droite arrive,These ads ran without a disclaimer,111.0,2
51603470763,Europe Écologie-Les Verts,These ads ran without a disclaimer,111.0,4
106534694118126,Bourses familiales,These ads ran without a disclaimer,111.0,2
114823383222823,Fairblue Jeans Officiel,These ads ran without a disclaimer,111.0,1
198471336846476,VousNousIls,These ads ran without a disclaimer,111.0,6
433251244196470,Kabioca,These ads ran without a disclaimer,110.0,2
111847374029087,MyDomos,These ads ran without a disclaimer,110.0,1
408602149232213,Destiny Films,These ads ran without a disclaimer,110.0,10
337623796318341,Les Others,These ads ran without a disclaimer,110.0,2
103618041090967,Syroco,These ads ran without a disclaimer,110.0,3
194234660594847,Exaprint,These ads ran without a disclaimer,110.0,3
578248195572100,Bourgogne-Franche-Comté International,BFC International,110.0,1
825556964287120,Porte de DrômArdèche,These ads ran without a disclaimer,110.0,2
1492748590975710,Toulon Élite Futsal,These ads ran without a disclaimer,110.0,3
497744957371705,Ludovic Mendes Député,These ads ran without a disclaimer,110.0,6
2137179469907272,Anthony Brottier,Anthony Brottier,110.0,2
105327040985430,Montmartre 5 Rue Poulbot,These ads ran without a disclaimer,110.0,4
110984494495262,Sarah Kerrich-Bernard,Morpheus Communication,110.0,4
100451665074067,Caractères,Caractères Media,110.0,2
297126304235186,Alfornopizza,These ads ran without a disclaimer,110.0,2
152821134340,Trianon Résidences,These ads ran without a disclaimer,110.0,5
196338847558789,BAM and BOO,These ads ran without a disclaimer,110.0,8
248490138604629,Kantar,These ads ran without a disclaimer,110.0,6
318428191588265,Tiqets,These ads ran without a disclaimer,110.0,1
274103302619938,Cosentino,These ads ran without a disclaimer,110.0,1
39130635629,Femme Actuelle,FEMME ACTUELLE,110.0,1
879783842082723,DocuSign,These ads ran without a disclaimer,110.0,3
1190292721135654,LA FABRIK,These ads ran without a disclaimer,110.0,1
100979938358158,BNEM - Bureau National des Etudiants en école de Management,Bureau national des étudiants en écoles de Management,110.0,3
1200628696729901,Lenovo Infrastructure Solutions Group EMEA,These ads ran without a disclaimer,110.0,1
1241341485940399,WeDressFair,These ads ran without a disclaimer,110.0,8
106813518749336,Latvijas Ziņas.,These ads ran without a disclaimer,110.0,3
174460742979746,Frédéric Sicard Photographe,Frédéric Sicard Renaud,109.0,4
181533318560115,Toutlevin,These ads ran without a disclaimer,109.0,10
201298796392729,La violence en chiffres,These ads ran without a disclaimer,109.0,10
2322949844691124,Jean-Claude Pardal,These ads ran without a disclaimer,109.0,2
338109312883186,China Xinhua News,These ads ran without a disclaimer,109.0,138
1207892549264736,happ-e by ENGIE,These ads ran without a disclaimer,109.0,7
107340221097048,Salariés des Commerces alimentaires de proximité et magasins Bio,These ads ran without a disclaimer,109.0,3
225558314303098,Aurélien Lecacheur,Aurélien Alain Lecacheur,109.0,3
1885060985065954,Applisoins,These ads ran without a disclaimer,109.0,1
53828504099,Lendahand,These ads ran without a disclaimer,109.0,1
151292031392547,Eco Panneaux,These ads ran without a disclaimer,109.0,2
0,Instagram User 5580890781,These ads ran without a disclaimer,109.0,1
241715966303724,Cidre Ecusson,These ads ran without a disclaimer,109.0,6
155322139758,Voyageons-Autrement,Voyageons-Autrement,109.0,13
248492308506194,Schneider Electric,These ads ran without a disclaimer,109.0,4
400338823633387,Edwige Diaz,These ads ran without a disclaimer,109.0,3
108310573985598,Repeat,These ads ran without a disclaimer,109.0,4
120481434321416,Maria Romanova,These ads ran without a disclaimer,109.0,2
105697994568334,Actu France,These ads ran without a disclaimer,109.0,1
0,Instagram User 421370185,These ads ran without a disclaimer,109.0,1
108412464732067,Énergie verte,These ads ran without a disclaimer,109.0,1
188377668416707,Investissements Personnels,These ads ran without a disclaimer,109.0,1
126336115435726,Detect News,Benoit Leroy,109.0,15
103215434368230,Ensemble avec Laurent Giubergia,These ads ran without a disclaimer,109.0,2
